Time [sec], q1 (deg), q2 (deg), q3 (deg), q4 (deg), q5 (deg), q6 (deg), Px (mm), Py (mm), Pz (mm), Rx (deg), Ry (deg), Rz (deg), c1 (A), c2 (A), c3 (A), c4 (A), c5 (A), c6 (A), Fx R (N), Fy R (N), Fz R (N), Tx R (Nm), Ty R (Nm), Tz R (Nm), Fx A (N), Fy A (N), Fz A (N), Tx A (Nm), Ty A (Nm), Tz A (Nm), Din, Dout
1648486362042.0107, -120.10042442294743, -162.93407067047147, 55.39876277300298, -166.4466183945556, 89.96816016256757, -0.02539828579977837, -611.5924953373832, -728.0018150214211, 679.398492823435, 45.177980074166655, 172.5820989951054, 5.7388246036348995, 0.2243042290210724, 6.921387195587158, 1.2711066007614136, 0.2489776909351349, -0.0852356031537056, -0.02018737979233265, -1.16662255372582, 4.167212668948803, -6.595374746328805, -2.914017212665873, -0.17496293291850887, -0.1639822022946424, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486363043.7842, -120.09905838511342, -162.93202161372048, 55.39876277300298, -166.4466183945556, 89.96816016256757, -0.026764323633780923, -611.5637287899508, -728.0001913339237, 679.4320015884889, 45.17401444873206, 172.5838023518886, 5.735766790103917, 0.2426147758960724, 6.921387195587158, 1.280073881149292, 0.2400055229663849, -0.0829925611615181, -0.008972168900072575, -1.961487638050588, 3.9960588816337945, -6.22909729915955, -2.91777432466902, -0.2646725962851089, 0.019117446105179597, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486364046.5315, -120.09837536619642, -162.93202161372048, 55.40357122617867, -166.44454201704792, 89.96678729454439, -0.026081304716779646, -611.5467293298591, -727.983389404952, 679.4678220761917, 45.17485876836936, 172.58717804574135, 5.726089723039114, 0.2151489406824112, 6.953430652618408, 1.2509303092956543, 0.2736511528491974, -0.0807495191693306, -0.008972168900072575, -0.07612175283573507, 5.433697954692376, -8.40834283799176, -3.113911683270981, 0.05153388176544044, -0.03816117995466922, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486365047.7979, -120.10110744186443, -162.92994523621277, 55.40220518834467, -166.44454201704792, 89.96816016256757, -0.02881338038478475, -611.5694808094925, -727.9482283568123, 679.4934528733187, 45.174593303253, 172.58594968057523, 5.724329216538298, 0.2563476860523224, 6.925964832305908, 1.280073881149292, 0.2153320610523224, -0.0874786451458931, -0.01570129580795765, -2.4883137462325124, 3.6025987868965137, -6.1653235643591575, -3.140934322351113, -0.24790766504214315, -0.05616434659413905, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486366049.1628, -120.10042442294743, -162.93202161372048, 55.39876277300298, -166.4493504702236, 89.96884318148457, -0.026764323633780923, -611.5753647282678, -727.9794530991767, 679.4235796094836, 45.17570189032295, 172.5817928269092, 5.7395401561039385, 0.2426147758960724, 6.939697742462158, 1.27783203125, 0.2646789848804474, -0.0762634351849556, -0.01794433780014515, -1.2574463984874502, 4.626534628056765, -7.045613528098629, -2.8292633364914423, -0.15026873613601646, -0.10782085575673964, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486367050.4966, -120.09629898868874, -162.93270463263747, 55.40288820726167, -166.4479844323896, 89.96747031346139, -0.027447342550782197, -611.5175565402293, -728.0079493809919, 679.4418760453822, 45.16915460744638, 172.58650767552714, 5.733011387417986, 0.2334595024585724, 6.948853015899658, 1.2554138898849487, 0.2489776909351349, -0.0919647291302681, -0.011215210892260075, -0.8848640133732462, 4.927439669493632, -7.92555196174373, -3.296582192522957, -0.09352508992318181, -0.04990216418839745, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486368051.1995, -120.09837536619642, -162.93131127404678, 55.39947311267666, -166.4466183945556, 89.96747031346139, -0.02813036146778347, -611.5494832724523, -727.9974667734645, 679.447965165259, 45.17116400023138, 172.5856663033048, 5.733924929636163, 0.2197265923023224, 6.967163562774658, 1.2711066007614136, 0.2355194389820099, -0.0785064771771431, -0.011215210892260075, -1.1582395588322534, 4.254796237789213, -7.852623146370056, -3.2371333996871305, 0.08868651613337154, -0.044015361720905394, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486369051.859, -120.10110744186443, -162.9306282551298, 55.40015613159366, -166.4466183945556, 89.96884318148457, -0.02881338038478475, -611.5746360962664, -727.9610435302429, 679.4633444566049, 45.17406969577568, 172.58388389970656, 5.731228290000701, 0.2517700493335724, 6.958008289337158, 1.2554138898849487, 0.2444916069507599, -0.0807495191693306, -0.011215210892260075, -1.204705759462368, 5.072010587405262, -8.159795020991696, -3.335740455953607, 0.028305018492520935, -0.01918324181454742, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486370052.4028, -120.09974140403042, -162.93543670830547, 55.40288820726167, -166.4473014134726, 89.96816016256757, -0.024715266882777098, -611.5768723327747, -727.9949535901446, 679.3993093366277, 45.178176581057336, 172.58276864540713, 5.7357564209316605, 0.2288818657398224, 6.935120105743408, 1.2621393203735352, 0.2422485649585724, -0.0897216871380806, -0.008972168900072575, -1.2012522767853122, 4.4888954862738295, -7.243126749144782, -3.178272610784905, -0.1396830639107493, -0.01480354298223685, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486371053.7866, -120.09769234727942, -162.93202161372048, 55.40083915051066, -166.4473014134726, 89.96884318148457, -0.026081304716779646, -611.5377790441225, -728.0017617616326, 679.4426115104116, 45.17298783636852, 172.5839226235158, 5.73344355814228, 0.2288818657398224, 6.930542469024658, 1.2980083227157593, 0.2444916069507599, -0.0874786451458931, -0.011215210892260075, -1.9853992216508514, 3.539742800897698, -5.954973257193368, -2.774810997222001, -0.37076072701260815, -0.024553218184279885, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486372055.4985, -120.10042442294743, -162.93338765155448, 55.39876277300298, -166.4479844323896, 89.96678729454439, -0.026764323633780923, -611.5889537172231, -727.9915771145108, 679.405430865348, 45.17610604991431, 172.5836950460782, 5.740406686722797, 0.2334595024585724, 6.958008289337158, 1.2554138898849487, 0.2489776909351349, -0.0852356031537056, -0.01345825381577015, -0.8041013952422787, 4.980580988901979, -8.198159005224774, -3.304498264563157, 0.02055431345283542, -0.07585870794456893, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486373056.692, -120.09905838511342, -162.93202161372048, 55.39876277300298, -166.4486674513066, 89.96747031346139, -0.029496399301786023, -611.5593138665238, -727.9956419839289, 679.425694959247, 45.16983589145664, 172.58484955415062, 5.7390714852658204, 0.2700805962085724, 6.939697742462158, 1.27783203125, 0.2422485649585724, -0.0874786451458931, -0.008972168900072575, -2.1825238416289325, 4.4815176883603876, -6.862999195036673, -3.0997831678915135, -0.3096820610665391, 0.040737528762783165, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486374057.525, -120.09769234727942, -162.93131127404678, 55.401522169427665, -166.4452250359649, 89.96953303059074, -0.02813036146778347, -611.5313197584954, -727.9995783938327, 679.4648514976218, 45.17003804141997, 172.58504524521527, 5.727915125885318, 0.2288818657398224, 6.930542469024658, 1.2733484506607056, 0.2557068169116974, -0.0829925611615181, -0.008972168900072575, -1.2603697948720491, 4.434672080932222, -6.849223123278224, -2.914528873208887, -0.19332688533156359, -0.005124250558870863, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486375057.946, -120.09974140403042, -162.93270463263747, 55.40220518834467, -166.4473014134726, 89.96816016256757, -0.027447342550782197, -611.5628517268517, -727.9777750398014, 679.4398153206546, 45.17418215714445, 172.58439178184614, 5.732640276036164, 0.2746582329273224, 6.935120105743408, 1.2464466094970703, 0.2377624809741974, -0.0717773512005806, -0.01570129580795765, -1.576617522978417, 5.180581776180661, -7.711967167018567, -3.2999135017076378, 0.07488591111919998, -0.04554258447043327, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486376060.6697, -120.09769234727942, -162.93202161372048, 55.39947311267666, -166.4459080548819, 89.96678729454439, -0.026764323633780923, -611.5484509207351, -728.0107361915803, 679.4385192054839, 45.17234623111416, 172.58608713969633, 5.734255336105162, 0.2334595024585724, 6.925964832305908, 1.2688647508621216, 0.2669220268726349, -0.0874786451458931, -0.01345825381577015, -1.0020691246106699, 4.7546804104084845, -6.948667451713185, -2.884781695283643, -0.25894658284145067, -0.0700715460022858, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486377061.9265, -120.09769234727942, -162.93202161372048, 55.39876277300298, -166.4486674513066, 89.96747031346139, -0.027447342550782197, -611.5442214682137, -728.0089490128772, 679.4256710496009, 45.170891795450146, 172.58468431340722, 5.739145027203104, 0.2243042290210724, 6.958008289337158, 1.2711066007614136, 0.2377624809741974, -0.0807495191693306, -0.02018737979233265, -1.1332754925902342, 4.208886156958633, -7.596808653804044, -3.173894250591397, 0.03773090688778741, -0.16296682524764133, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486378062.7307, -120.09561596977174, -162.93338765155448, 55.40015613159366, -166.4479844323896, 89.96747031346139, -0.026764323633780923, -611.5217264673602, -728.0359483550732, 679.4139753526086, 45.168889033256214, 172.58551737811405, 5.73813927088438, 0.2609253227710724, 6.939697742462158, 1.2711066007614136, 0.2355194389820099, -0.0785064771771431, -0.01570129580795765, -1.9260823706021704, 4.392959861972212, -7.028350452671447, -3.127100779837546, -0.10561325162133398, -0.054812061579552096, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486379064.728, -120.10110744186443, -162.9306282551298, 55.40288820726167, -166.4459080548819, 89.96884318148457, -0.027447342550782197, -611.568409466389, -727.9465872133338, 679.4822498715104, 45.176424440269805, 172.5844153654896, 5.726114255104615, 0.2288818657398224, 6.976318836212158, 1.2688647508621216, 0.2400055229663849, -0.0852356031537056, -0.008972168900072575, -1.1365380587322051, 4.568710059364197, -8.23398032360094, -3.3423829130128317, 0.020855978523668627, -0.013196054784047034, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486380065.4175, -120.09974140403042, -162.93202161372048, 55.40083915051066, -166.4486674513066, 89.96953303059074, -0.026764323633780923, -611.559360091985, -727.9777092151352, 679.4384147606279, 45.174778086292164, 172.58226019561803, 5.735137938341331, 0.2426147758960724, 6.958008289337158, 1.2688647508621216, 0.2669220268726349, -0.0919647291302681, -0.02018737979233265, -0.8515524663020198, 5.021732823321833, -7.902657646540028, -3.102630495941446, -0.19669289330649317, -0.16169167413228247, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486381066.3325, -120.09974140403042, -162.93202161372048, 55.40015613159366, -166.4493504702236, 89.96747031346139, -0.027447342550782197, -611.5647523497825, -727.9774289527362, 679.4320941757924, 45.17401970916544, 172.58403655124027, 5.738043896203733, 0.2517700493335724, 6.958008289337158, 1.2643811702728271, 0.2736511528491974, -0.0874786451458931, -0.01794433780014515, -0.8096496554303274, 5.3767020428001695, -8.10174772656048, -3.0909494646483515, -0.16537613164155945, -0.12046700511215624, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486382067.7134, -120.09837536619642, -162.93131127404678, 55.39876277300298, -166.4473014134726, 89.96953303059074, -0.026764323633780923, -611.5472933149881, -728.0016594280081, 679.4415287392098, 45.17272588977141, 172.58282669267052, 5.735160781545001, 0.2609253227710724, 6.948853015899658, 1.2486884593963623, 0.2557068169116974, -0.0874786451458931, -0.01345825381577015, -1.0228224434698499, 5.474470243174104, -8.195544263344702, -3.325080104806575, -0.08203528716793576, -0.0509457702731326, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486383068.4087, -120.09561596977174, -162.9306282551298, 55.40083915051066, -166.4486674513066, 89.96953303059074, -0.02539828579977837, -611.5017204450742, -728.0092941862848, 679.461172993199, 45.170767291425, 172.58394086508125, 5.733176946984235, 0.2243042290210724, 6.939697742462158, 1.27783203125, 0.2422485649585724, -0.0919647291302681, -0.01345825381577015, -1.3997038697905455, 4.034058172709624, -6.868640566637868, -3.054359041013882, -0.2283144483891105, -0.0760905943524511, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486384070.4373, -120.10110744186443, -162.93131127404678, 55.40015613159366, -166.4466183945556, 89.96678729454439, -0.02539828579977837, -611.586661331202, -727.9618188985903, 679.4521030812831, 45.17957933571022, 172.58435742558467, 5.7331957014990635, 0.2334595024585724, 6.958008289337158, 1.2352375984191895, 0.2400055229663849, -0.0852356031537056, -0.011215210892260075, -0.5280545318330105, 5.346291078688708, -8.784202012837941, -3.5601673545179144, 0.17300446803741157, -0.053182217942613866, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486385071.2373, -120.10042442294743, -162.93338765155448, 55.40083915051066, -166.4500334891406, 89.96678729454439, -0.029496399301786023, -611.5761932393755, -727.9762229076912, 679.4118511849562, 45.171969471144024, 172.58472207928472, 5.740317773746506, 0.2655029594898224, 6.912231922149658, 1.2464466094970703, 0.2512207329273224, -0.0829925611615181, -0.01345825381577015, -1.360216557565424, 5.2168512118550705, -7.13975467091667, -3.138957827825576, -0.15063841840130582, -0.035444615749188835, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486386072.2654, -120.09700932836242, -162.93202161372048, 55.401522169427665, -166.4466183945556, 89.97021604950774, -0.02881338038478475, -611.5215952345156, -728.0105191030392, 679.4489596367655, 45.16768270677253, 172.58432437637452, 5.73077227727599, 0.2517700493335724, 6.953430652618408, 1.2598974704742432, 0.2444916069507599, -0.0807495191693306, -0.01794433780014515, -1.2512629761035388, 4.871273467641087, -7.8765874095109085, -3.254204814942159, 0.00020181213153849104, -0.10825360236544815, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486387072.8357, -120.09629898868874, -162.93131127404678, 55.39807975408598, -166.4493504702236, 89.96747031346139, -0.02539828579977837, -611.5265294280476, -728.0187259930174, 679.4309668998744, 45.17184426634373, 172.58434450014494, 5.7402022518522475, 0.2197265923023224, 6.948853015899658, 1.2666230201721191, 0.2287903130054474, -0.0829925611615181, -0.01570129580795765, -1.2277318096916685, 4.068590281475752, -7.398949277464663, -3.2365056790451328, 0.03303742927298506, -0.1073666246687928, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486388074.4998, -120.09700932836242, -162.93270463263747, 55.39876277300298, -166.4473014134726, 89.96747031346139, -0.029496399301786023, -611.5386158910283, -728.0267391368933, 679.418748034817, 45.16683142703029, 172.5859058381923, 5.738088185818187, 0.2655029594898224, 6.939697742462158, 1.2711066007614136, 0.2377624809741974, -0.0852356031537056, -0.01345825381577015, -1.9802280911519412, 4.494418516526595, -7.04642724713037, -3.165098843105469, -0.2038036059174066, -0.025982453724407023, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486389075.2576, -120.10110744186443, -162.9306282551298, 55.40015613159366, -166.4473014134726, 89.96678729454439, -0.02539828579977837, -611.5823419884375, -727.9543632589504, 679.4611582484578, 45.179571545808386, 172.5843687045627, 5.733199778565371, 0.2563476860523224, 6.958008289337158, 1.2598974704742432, 0.2489776909351349, -0.0829925611615181, -0.02018737979233265, -1.1850183002482377, 5.020433667251272, -8.04873646484122, -3.268715651283394, -0.025208042937936187, -0.137719577204661, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486390076.1565, -120.09905838511342, -162.93407067047147, 55.40220518834467, -166.4459080548819, 89.96747031346139, -0.026081304716779646, -611.5660230205132, -727.9982631342127, 679.4217605214028, 45.17537546465946, 172.58481604798644, 5.732928753828226, 0.2700805962085724, 6.925964832305908, 1.280073881149292, 0.2512207329273224, -0.0897216871380806, -0.0022430422250181437, -2.248645488479928, 4.552055512331799, -6.452853608893981, -2.964953533773648, -0.4422056177481997, 0.13204829721986314, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486391078.2495, -120.09974140403042, -162.93131127404678, 55.40083915051066, -166.4466183945556, 89.97021604950774, -0.027447342550782197, -611.5565850377864, -727.9784592759717, 679.4563719490035, 45.17383887742873, 172.5826787075093, 5.730702580095458, 0.2105713039636612, 6.953430652618408, 1.2509303092956543, 0.2422485649585724, -0.0785064771771431, -0.01345825381577015, -0.4949558567150174, 4.7233998969395214, -8.156261740638216, -3.28937467644105, 0.1851336623042369, -0.0949009846900054, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486392079.8718, -120.09837536619642, -162.9306282551298, 55.40015613159366, -166.4473014134726, 89.96953303059074, -0.02813036146778347, -611.5379982276668, -727.9889447244069, 679.4612403824234, 45.170822952346064, 172.5839521818048, 5.732031716869064, 0.2014160305261612, 6.976318836212158, 1.2957664728164673, 0.2691650688648224, -0.0807495191693306, -0.011215210892260075, -0.7872185884501656, 4.188531730480446, -7.594260098524481, -2.823773886018916, -0.11029802830492534, -0.06392722488932907, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486393080.524, -120.09905838511342, -162.93202161372048, 55.40015613159366, -166.4486674513066, 89.96678729454439, -0.02881338038478475, -611.5572282223288, -727.9864133164104, 679.4342062579927, 45.17111479703652, 172.58566045914762, 5.737296434226901, 0.2426147758960724, 6.953430652618408, 1.27783203125, 0.2444916069507599, -0.0829925611615181, -0.01570129580795765, -1.5425030492932392, 4.331846594541214, -7.293150297406936, -3.0868313981843327, -0.1264670942311223, -0.08059724098437393, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486394081.7275, -120.10110744186443, -162.93338765155448, 55.401522169427665, -166.4473014134726, 89.96678729454439, -0.02813036146778347, -611.5882582098559, -727.9713043208536, 679.4244520101856, 45.175347675220664, 172.58493094016524, 5.735219313657254, 0.2151489406824112, 6.958008289337158, 1.2486884593963623, 0.2579498589038849, -0.0829925611615181, -0.01794433780014515, -0.15156011979706058, 5.142268141144794, -8.491353227535939, -3.2627528576223868, 0.12584397228299068, -0.16125453016747404, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486395082.8865, -120.09629898868874, -162.93202161372048, 55.39807975408598, -166.4473014134726, 89.96884318148457, -0.030179418218787297, -611.5244276745893, -728.0347830584955, 679.4257630254523, 45.164466672284554, 172.585173471237, 5.737505221596236, 0.2563476860523224, 6.944275379180908, 1.2598974704742432, 0.2489776909351349, -0.0874786451458931, -0.011215210892260075, -1.3815211894422808, 4.984007157486415, -7.640079337275202, -3.231578779383738, -0.1498521129145547, -0.017129795472937998, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486396084.7693, -120.09974140403042, -162.93407067047147, 55.40015613159366, -166.4486674513066, 89.9709058986139, -0.029496399301786023, -611.5651335626077, -728.0021842427183, 679.4007976785841, 45.17017646548085, 172.581136567085, 5.73857246712681, 0.2105713039636612, 6.958008289337158, 1.2598974704742432, 0.2422485649585724, -0.0807495191693306, -0.01345825381577015, -0.6676748182807065, 4.520240909749833, -8.000284835735204, -3.2442288671639252, 0.11730149349385521, -0.09335403563265005, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486397085.0188, -120.09837536619642, -162.93202161372048, 55.401522169427665, -166.4473014134726, 89.96609744543822, -0.02813036146778347, -611.5486064204862, -727.9881613707541, 679.4467674129551, 45.171484478938815, 172.587154446369, 5.733532999620481, 0.2471924126148224, 6.916809558868408, 1.2666230201721191, 0.2557068169116974, -0.0852356031537056, -0.01345825381577015, -1.4235080619909695, 4.6435634522336935, -6.656745006623874, -2.930904801997066, -0.2580258226428907, -0.0493210915658269, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486398086.938, -120.09629898868874, -162.93270463263747, 55.40083915051066, -166.4473014134726, 89.97021604950774, -0.029496399301786023, -611.5162941959883, -728.0263015670453, 679.4315127385121, 45.165420647897164, 172.58426241675954, 5.7338352657672695, 0.2563476860523224, 6.962585926055908, 1.2621393203735352, 0.2287903130054474, -0.0829925611615181, -0.02018737979233265, -1.5582239225258125, 4.585146071954014, -7.949616466422557, -3.4050755741547114, 0.03045564199656517, -0.1324478658288304, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486399088.2764, -120.09629898868874, -162.93270463263747, 55.40015613159366, -166.4473014134726, 89.97021604950774, -0.027447342550782197, -611.5207572926236, -728.0288902516701, 679.4273064496904, 45.16846633558874, 172.5833113210276, 5.734899222452049, 0.2059936672449112, 6.944275379180908, 1.2643811702728271, 0.3005676567554474, -0.0829925611615181, -0.01345825381577015, 0.23053056433919014, 5.442856419947068, -7.914322480432972, -2.749651559491233, -0.132469781943996, -0.1105654620363347, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486400088.536, -120.09700932836242, -162.9347536893885, 55.401522169427665, -166.4486674513066, 89.96953303059074, -0.026081304716779646, -611.5364020153258, -728.0253226057367, 679.3979327788023, 45.171577271971344, 172.58254269240115, 5.738268843913946, 0.2563476860523224, 6.967163562774658, 1.2711066007614136, 0.2601929008960724, -0.0852356031537056, -0.02018737979233265, -1.18511606670325, 5.019020994958468, -8.046081289042842, -3.1561610478846824, -0.12176896037209389, -0.13865885174404502, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486401089.118, -120.09561596977174, -162.93270463263747, 55.40220518834467, -166.4473014134726, 89.97021604950774, -0.027447342550782197, -611.5054829505369, -728.0245935548354, 679.4398530576804, 45.167613089526824, 172.58421866088472, 5.731854585378637, 0.2471924126148224, 6.962585926055908, 1.2576557397842407, 0.2467346489429474, -0.0874786451458931, -0.01794433780014515, -1.0232774422918651, 4.999720489993423, -8.241536706301249, -3.350425692208873, -0.01992939149820478, -0.1230552294802063, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486402089.811, -120.09837536619642, -162.93131127404678, 55.40220518834467, -166.4479844323896, 89.96884318148457, -0.030179418218787297, -611.5330799863552, -727.9816111482085, 679.4605252864386, 45.16791391059871, 172.5855545845504, 5.731264324317301, 0.2609253227710724, 6.939697742462158, 1.2643811702728271, 0.2287903130054474, -0.0829925611615181, -0.01570129580795765, -1.8849443500286223, 4.432233784901601, -7.19384223938825, -3.2633565961331072, -0.09205911374120787, -0.06079726340695374, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486403090.8083, -120.09769234727942, -162.93407067047147, 55.40083915051066, -166.4473014134726, 89.96884318148457, -0.02813036146778347, -611.5454141351056, -728.0200899238919, 679.4091432260506, 45.16973645138909, 172.5840417687581, 5.736457244205448, 0.2517700493335724, 6.953430652618408, 1.2554138898849487, 0.2444916069507599, -0.0852356031537056, -0.008972168900072575, -1.2574115250259337, 5.053672252985347, -8.023443810066075, -3.3407050913380507, -0.04418871938106797, 0.00789580948728097, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486404090.8513, -120.09837536619642, -162.93202161372048, 55.39947311267666, -166.44454201704792, 89.96747031346139, -0.026081304716779646, -611.5582771872491, -728.0074885575115, 679.4427411873761, 45.17438943880593, 172.5853040598718, 5.731918054488541, 0.2471924126148224, 6.948853015899658, 1.2621393203735352, 0.2377624809741974, -0.0785064771771431, -0.006729126907885075, -1.5210645284105089, 4.6831885391435595, -7.614035792181469, -3.2482019562729434, -0.007761634183396059, 0.04600621565405988, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486405091.1545, -120.09974140403042, -162.93131127404678, 55.40015613159366, -166.4479844323896, 89.96953303059074, -0.027447342550782197, -611.5583908090284, -727.9778541524153, 679.447959776163, 45.17379641513499, 172.58271744907523, 5.73405961641072, 0.2609253227710724, 6.967163562774658, 1.2666230201721191, 0.2781372368335724, -0.0874786451458931, -0.004486084450036287, -1.0397460834320773, 5.656064666630422, -8.33727792079411, -3.1304996539587204, -0.22028235431586143, 0.07246626255061124, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486406093.1228, -120.10110744186443, -162.93338765155448, 55.40015613159366, -166.4486674513066, 89.96884318148457, -0.029496399301786023, -611.5841574339344, -727.9791225630564, 679.4119238167754, 45.172662429071, 172.58269645192007, 5.738401398817994, 0.2471924126148224, 6.939697742462158, 1.2598974704742432, 0.2287903130054474, -0.0807495191693306, -0.01345825381577015, -1.596016270827248, 4.443706435255335, -7.341738453193049, -3.2765057427829065, -0.007882312245300657, -0.045815885827128255, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486407095.0476, -120.10250080045512, -162.92994523621277, 55.39876277300298, -166.4486674513066, 89.96816016256757, -0.026081304716779646, -611.5951313033102, -727.9404279200777, 679.4596061488857, 45.180184278428776, 172.58213413072994, 5.735678827512659, 0.2151489406824112, 6.930542469024658, 1.2688647508621216, 0.2444916069507599, -0.0807495191693306, -0.01794433780014515, -1.024347023624457, 4.136946515874896, -6.90656159492898, -2.9811116245405205, -0.047689060000367905, -0.14073680566281765, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486408095.531, -120.09769234727942, -162.93131127404678, 55.401522169427665, -166.4459080548819, 89.96953303059074, -0.027447342550782197, -611.5310557961876, -727.9973832661452, 679.4627346669236, 45.17101471195029, 172.58459933383924, 5.7289531943091445, 0.2105713039636612, 6.980896472930908, 1.2733484506607056, 0.2444916069507599, -0.0829925611615181, -0.004486084450036287, -0.90237888487522, 4.44309419189507, -8.262694654694029, -3.2645972666881145, 0.05503298728645282, 0.030175051664095044, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486409096.2458, -120.09769234727942, -162.9306282551298, 55.40015613159366, -166.4452250359649, 89.96953303059074, -0.027447342550782197, -611.5331719607917, -728.0011931087527, 679.467643079457, 45.17100848027024, 172.58459395776552, 5.728950141438967, 0.2655029594898224, 6.916809558868408, 1.275590181350708, 0.2422485649585724, -0.0852356031537056, -0.011215210892260075, -2.1796547664715225, 4.315740682822257, -6.254081684274602, -2.9623755324764574, -0.33533907003408525, 0.00985792717826306, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486410096.817, -120.09700932836242, -162.93202161372048, 55.401522169427665, -166.4486674513066, 89.96816016256757, -0.026764323633780923, -611.5257542450137, -728.0011469193536, 679.442571705563, 45.17100134405216, 172.5849114599782, 5.734761024869085, 0.2380371391773224, 6.930542469024658, 1.275590181350708, 0.2422485649585724, -0.0942077711224556, -0.01345825381577015, -1.6208329706634739, 4.149555600221434, -6.6671544206936675, -3.0557966139678245, -0.30687923641390713, -0.06246995345744609, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486411097.748, -120.09424993193774, -162.93270463263747, 55.39876277300298, -166.4479844323896, 89.96678729454439, -0.027447342550782197, -611.5064437089599, -728.0522204336618, 679.416603045056, 45.16587149444906, 172.58677423142854, 5.739505619201424, 0.2471924126148224, 6.962585926055908, 1.2711066007614136, 0.2220611870288849, -0.0919647291302681, -0.02018737979233265, -1.726034343740809, 4.12737690758827, -7.604829569965339, -3.4056118943955505, -0.08640508054454568, -0.14482215523865147, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486412098.6096, -120.09905838511342, -162.93270463263747, 55.401522169427665, -166.4473014134726, 89.97021604950774, -0.02539828579977837, -611.5536858697342, -727.990440560124, 679.4356468815598, 45.17581587495367, 172.58180578141184, 5.732844341999347, 0.2334595024585724, 6.935120105743408, 1.2666230201721191, 0.2512207329273224, -0.0785064771771431, -0.01345825381577015, -1.1751910780725143, 4.5644410938470115, -7.16781086662234, -3.0058193975817336, -0.06959332771128171, -0.06037742118767042, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
1648486413098.9028, -120.09700932836242, -162.93202161372048, 55.40015613159366, -166.4479844323896, 89.96816016256757, -0.027447342550782197, -611.5304154469828, -728.0110664226694, 679.4363240860669, 45.169911306965886, 172.5849457956355, 5.735762545486604, 0.2609253227710724, 6.953430652618408, 1.2643811702728271, 0.2691650688648224, -0.0919647291302681, -0.011215210892260075, -1.1420796511004851, 5.382445383076911, -7.928695127786654, -3.145949443120011, -0.26199447204497256, -0.020483979994945473, 0, 0, 0, 0, 0, 0, b00000000, b00000000, 
